STRUCTURE,STRUCTURE_ID,ACTION,FREQ,REF_AREA,INDICATOR,SEX,AGE,URBANISATION,UNIT_MEASURE,COMP_BREAKDOWN_1,COMP_BREAKDOWN_2,COMP_BREAKDOWN_3,TIME_PERIOD,AGG_METHOD,UNIT_TYPE,DATABASE_ID,TIME_FORMAT,UNIT_MULT,DATA_SOURCE,OBS_CONF,OBS_VALUE,OBS_STATUS,FREQ_LABEL,REF_AREA_LABEL,INDICATOR_LABEL,SEX_LABEL,AGE_LABEL,URBANISATION_LABEL,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3_LABEL,AGG_METHOD_LABEL,UNIT_TYPE_LABEL,DATABASE_ID_LABEL,TIME_FORMAT_LABEL,UNIT_MULT_LABEL,OBS_STATUS_LABEL,OBS_CONF_LABEL
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,TUR,IMF_AI_REG_ETH,_Z,_Z,_Z,0_TO_0_25,_Z,_Z,_Z,2023,MEAN,IX,IMF_AI,602,0,IMF_AI,PU,0.13389377295971,A,Annual,Türkiye,AIPI - Regulation and Ethics,Not applicable,Not applicable,Not applicable,0-0.25 scale,Not Applicable,Not Applicable,Not Applicable,Mean,Index,Artificial Intelligence (AI) Preparedness Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,TWN,IMF_AI_REG_ETH,_Z,_Z,_Z,0_TO_0_25,_Z,_Z,_Z,2023,MEAN,IX,IMF_AI,602,0,IMF_AI,PU,0.18282178044319,A,Annual,"Taiwan, China",AIPI - Regulation and Ethics,Not applicable,Not applicable,Not applicable,0-0.25 scale,Not Applicable,Not Applicable,Not Applicable,Mean,Index,Artificial Intelligence (AI) Preparedness Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,TZA,IMF_AI_REG_ETH,_Z,_Z,_Z,0_TO_0_25,_Z,_Z,_Z,2023,MEAN,IX,IMF_AI,602,0,IMF_AI,PU,0.093561768531799,A,Annual,Tanzania,AIPI - Regulation and Ethics,Not applicable,Not applicable,Not applicable,0-0.25 scale,Not Applicable,Not Applicable,Not Applicable,Mean,Index,Artificial Intelligence (AI) Preparedness Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,UGA,IMF_AI_REG_ETH,_Z,_Z,_Z,0_TO_0_25,_Z,_Z,_Z,2023,MEAN,IX,IMF_AI,602,0,IMF_AI,PU,0.09008777141571,A,Annual,Uganda,AIPI - Regulation and Ethics,Not applicable,Not applicable,Not applicable,0-0.25 scale,Not Applicable,Not Applicable,Not Applicable,Mean,Index,Artificial Intelligence (AI) Preparedness Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,UKR,IMF_AI_REG_ETH,_Z,_Z,_Z,0_TO_0_25,_Z,_Z,_Z,2023,MEAN,IX,IMF_AI,602,0,IMF_AI,PU,0.12307190895081,A,Annual,Ukraine,AIPI - Regulation and Ethics,Not applicable,Not applicable,Not applicable,0-0.25 scale,Not Applicable,Not Applicable,Not Applicable,Mean,Index,Artificial Intelligence (AI) Preparedness Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,URY,IMF_AI_REG_ETH,_Z,_Z,_Z,0_TO_0_25,_Z,_Z,_Z,2023,MEAN,IX,IMF_AI,602,0,IMF_AI,PU,0.16826623678207,A,Annual,Uruguay,AIPI - Regulation and Ethics,Not applicable,Not applicable,Not applicable,0-0.25 scale,Not Applicable,Not Applicable,Not Applicable,Mean,Index,Artificial Intelligence (AI) Preparedness Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,USA,IMF_AI_REG_ETH,_Z,_Z,_Z,0_TO_0_25,_Z,_Z,_Z,2023,MEAN,IX,IMF_AI,602,0,IMF_AI,PU,0.21767249703407,A,Annual,United States,AIPI - Regulation and Ethics,Not applicable,Not applicable,Not applicable,0-0.25 scale,Not Applicable,Not Applicable,Not Applicable,Mean,Index,Artificial Intelligence (AI) Preparedness Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,UZB,IMF_AI_REG_ETH,_Z,_Z,_Z,0_TO_0_25,_Z,_Z,_Z,2023,MEAN,IX,IMF_AI,602,0,IMF_AI,PU,0.10466928035021,A,Annual,Uzbekistan,AIPI - Regulation and Ethics,Not applicable,Not applicable,Not applicable,0-0.25 scale,Not Applicable,Not Applicable,Not Applicable,Mean,Index,Artificial Intelligence (AI) Preparedness Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VCT,IMF_AI_REG_ETH,_Z,_Z,_Z,0_TO_0_25,_Z,_Z,_Z,2023,MEAN,IX,IMF_AI,602,0,IMF_AI,PU,0.14442577958107,A,Annual,St. Vincent and the Grenadines,AIPI - Regulation and Ethics,Not applicable,Not applicable,Not applicable,0-0.25 scale,Not Applicable,Not Applicable,Not Applicable,Mean,Index,Artificial Intelligence (AI) Preparedness Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VEN,IMF_AI_REG_ETH,_Z,_Z,_Z,0_TO_0_25,_Z,_Z,_Z,2023,MEAN,IX,IMF_AI,602,0,IMF_AI,PU,0.022085124626756,A,Annual,"Venezuela, RB",AIPI - Regulation and Ethics,Not applicable,Not applicable,Not applicable,0-0.25 scale,Not Applicable,Not Applicable,Not Applicable,Mean,Index,Artificial Intelligence (AI) Preparedness Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VNM,IMF_AI_REG_ETH,_Z,_Z,_Z,0_TO_0_25,_Z,_Z,_Z,2023,MEAN,IX,IMF_AI,602,0,IMF_AI,PU,0.10948853194714,A,Annual,Vietnam,AIPI - Regulation and Ethics,Not applicable,Not applicable,Not applicable,0-0.25 scale,Not Applicable,Not Applicable,Not Applicable,Mean,Index,Artificial Intelligence (AI) Preparedness Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,YEM,IMF_AI_REG_ETH,_Z,_Z,_Z,0_TO_0_25,_Z,_Z,_Z,2023,MEAN,IX,IMF_AI,602,0,IMF_AI,PU,0.019384345039725,A,Annual,"Yemen, Rep.",AIPI - Regulation and Ethics,Not applicable,Not applicable,Not applicable,0-0.25 scale,Not Applicable,Not Applicable,Not Applicable,Mean,Index,Artificial Intelligence (AI) Preparedness Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ZAF,IMF_AI_REG_ETH,_Z,_Z,_Z,0_TO_0_25,_Z,_Z,_Z,2023,MEAN,IX,IMF_AI,602,0,IMF_AI,PU,0.14266707003117,A,Annual,South Africa,AIPI - Regulation and Ethics,Not applicable,Not applicable,Not applicable,0-0.25 scale,Not Applicable,Not Applicable,Not Applicable,Mean,Index,Artificial Intelligence (AI) Preparedness Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ZMB,IMF_AI_REG_ETH,_Z,_Z,_Z,0_TO_0_25,_Z,_Z,_Z,2023,MEAN,IX,IMF_AI,602,0,IMF_AI,PU,0.092012278735638,A,Annual,Zambia,AIPI - Regulation and Ethics,Not applicable,Not applicable,Not applicable,0-0.25 scale,Not Applicable,Not Applicable,Not Applicable,Mean,Index,Artificial Intelligence (AI) Preparedness Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ZWE,IMF_AI_REG_ETH,_Z,_Z,_Z,0_TO_0_25,_Z,_Z,_Z,2023,MEAN,IX,IMF_AI,602,0,IMF_AI,PU,0.055053282529116,A,Annual,Zimbabwe,AIPI - Regulation and Ethics,Not applicable,Not applicable,Not applicable,0-0.25 scale,Not Applicable,Not Applicable,Not Applicable,Mean,Index,Artificial Intelligence (AI) Preparedness Index,CCYY,Units,Normal value,Public
